Title: GRB Formation Rate inferred from the Spectral Peak Energy - Peak 
       Luminosity Relation  
Authors: Yonetoku D., Murakami T., Nakamura T., Yamazaki R., Inoue A.K., 
         Ioka K. 
Table: Redshifts and luminosities estimated by E_p_-L relation
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label  Explanations
--------------------------------------------------------------------------------
   1-  4 I4     ---     Num    Trigger number 
   6- 11 F6.1   keV     Ep     Spectral peak energy  
  13- 17 F5.1   keV   E_Ep     Upper limit error in Ep 
  19- 23 F5.1   keV   e_Ep     Lower limit error in Ep
  25- 29 F5.2   ---     z      Redshift    
  31- 34 F4.2   ---   E_z      Upper limit error in z     
  36- 40 F5.2   ---   e_z      Lower limit error in z
  42- 48 E7.2   10-7W   Lum    Luminosity in units of erg/s 
  50- 59 E10.2  10-7W E_Lum    Upper limit error in Lum
  61- 69 E9.2   10-7W e_Lum    Lower limit error in Lum
--------------------------------------------------------------------------------
3100   54.2   1.2   2.0  1.88 0.07  0.13 5.73E51    0.51E51   0.98E51
3101  107.5   5.5   5.4  1.69 0.14  0.15 1.96E52    0.38E52   0.44E52
3105  259.7   7.5   8.3  8.91 0.98  1.30 1.55E54    0.36E54   0.56E54
3109  111.1  10.8  12.0  7.66 2.25  4.24 2.17E53    1.20E53   3.74E53
3115  310.8   6.8   7.0  3.72 0.20  0.22 5.04E53    0.61E53   0.73E53
3119   52.4  14.8  13.8  1.46 0.55  0.72 3.88E51    2.68E51   6.49E51
3120  108.8  41.4  46.7  4.47 2.83 15.08 8.32E52    7.57E52 231.45E52
3128  382.1   6.9   7.1  2.80 0.11  0.11 4.94E53    0.44E53   0.50E53
3129   72.5  12.3   9.8  2.26 0.63  0.67 1.31E52    0.72E52   1.15E52
3131   40.0   2.2   1.0  0.80 0.06  0.03 1.22E51    0.20E51   0.10E51
3132   81.5   4.3   4.0  4.72 0.65  0.73 5.11E52    1.51E52   2.04E52
3138  217.6   6.2   6.5  1.33 0.06  0.06 6.00E52    0.62E52   0.70E52
3142  248.9  61.7  45.9  9.33 5.60 14.42 1.55E54    1.37E54  10.94E54
3143  130.6  35.4  43.4  1.65 0.62  1.17 2.80E52    1.93E52   7.55E52
3153   28.8  14.1  11.9  0.83 0.46  0.52 6.55E50    5.59E50  14.94E50
3159   43.3  38.6  31.5  1.28 1.17  2.23 2.29E51    2.28E51  24.45E51
3166   41.4  25.4  43.9  1.23 0.86  4.11 2.00E51    1.89E51  66.64E51
3177  197.8  24.5  29.4  8.75 3.29  8.72 8.72E53    5.78E53  32.60E53
3193  121.7  28.8  34.1  7.81 4.34 23.20 2.70E53    2.29E53  55.61E53
3212  105.8  51.1  36.8  1.38 0.81  0.92 1.49E52    1.32E52   3.72E52
3217   51.6  16.7  47.5  0.85 0.33  1.50 2.14E51    1.48E51  23.69E51
3220   78.8  18.5  22.5  2.70 1.06  2.33 2.00E52    1.40E52   6.77E52
3227  222.2  10.2  10.6  1.67 0.12  0.14 8.25E52    1.43E52   1.76E52
3237   97.3  20.4  14.9  1.34 0.38  0.34 1.22E52    0.68E52   0.90E52
3238   95.4  51.2  67.2  1.54 0.99  3.12 1.38E52    1.27E52  18.53E52
3241  297.2   9.9  10.1  3.05 0.22  0.24 3.41E53    0.56E53   0.69E53
3242   23.6   7.7  13.2  0.34 0.12  0.22 2.34E50    1.46E50   5.41E50
3245  342.9  11.6  13.4  2.20 0.14  0.17 2.83E53    0.41E53   0.56E53
3246  119.5  36.9  17.9 10.67 7.40 13.24 4.56E53    4.27E53  22.91E53
3247  211.7  77.0  59.6  6.47 4.35 14.59 5.86E53    5.45E53  78.13E53
3255   91.4  11.6  12.5  0.69 0.10  0.12 5.58E51    1.85E51   2.69E51
3256  141.8   6.6   6.1  3.42 0.36  0.38 9.23E52    2.15E52   2.60E52
3257  210.5   5.9   6.3 11.97 1.52  1.98 1.75E54    0.46E54   0.72E54
3259  265.4  48.1  68.7  8.96 4.41 27.42 1.64E54    1.30E54  34.96E54
3279   76.3  17.6  17.6  2.95 1.17  2.05 2.13E52    1.50E52   5.32E52
3283  185.8  29.4  32.0 10.61 5.07 16.86 1.09E54    0.85E54   7.93E54
3287  198.1  13.9  15.0  4.00 0.66  0.89 2.31E53    0.81E53   1.39E53
3290  144.3   5.1   5.2  1.06 0.05  0.05 2.06E52    0.24E52   0.27E52
3292   97.3  43.4  38.0  5.81 4.23 24.78 1.03E53    0.99E53  41.83E53
3306  130.8  22.6  24.5  2.80 0.86  1.42 5.79E52    3.43E52   9.61E52
3307   46.1  20.5  26.3  1.56 0.87  2.26 3.27E51    2.83E51  25.29E51
3319  207.2  38.2  36.6  9.03 4.50 12.42 1.01E54    0.81E54   6.02E54
3320  115.5  10.5  17.6  6.36 1.64  4.86 1.70E53    0.85E53   4.51E53
3330  434.3  23.3  25.4  5.16 0.76  1.02 1.68E54    0.52E54   0.88E54
3336  104.3  37.7  41.5  2.84 1.55  4.33 3.77E52    3.22E52  29.61E52
3345  201.5  10.8  12.3  1.70 0.15  0.18 6.95E52    1.38E52   1.98E52
3351  159.3  45.0  45.7  4.29 2.23  5.95 1.67E53    1.38E53  10.80E53
3352  149.1   8.2   9.6  1.87 0.17  0.22 4.30E52    0.91E52   1.35E52
3356  100.5  26.1  25.3  2.62 1.10  1.84 3.10E52    2.27E52   7.96E52
3364  105.1  17.3  12.4  8.91 4.11  6.33 2.54E53    1.93E53   5.98E53
3369   83.7  14.0  22.7  3.99 1.38  4.66 4.09E52    2.61E52  20.64E52
3370   41.9  31.4  35.8  1.16 0.94  2.41 1.92E51    1.89E51  27.68E51
3403   87.1  34.2  17.1  6.43 4.48  7.31 9.82E52    9.25E52  45.51E52
3407  112.5  52.8  58.7  4.09 2.87 20.06 7.69E52    7.27E52 427.25E52
3408  348.7   6.3   6.3  3.73 0.16  0.17 6.39E53    0.65E53   0.73E53
3415  205.9   6.8   7.0  2.44 0.15  0.17 1.18E53    0.17E53   0.21E53
3436  193.0  14.9  15.7  8.85 2.31  3.81 8.48E53    4.24E53  10.60E53
3448  176.1  56.8  72.8  3.00 1.53  5.20 1.16E53    0.96E53  11.13E53
3458  236.7   7.9   8.2  2.14 0.13  0.14 1.30E53    0.18E53   0.22E53
3480  370.8   9.6  10.0  2.82 0.15  0.17 4.71E53    0.59E53   0.70E53
3481  395.5  10.1  10.4  1.79 0.08  0.08 2.85E53    0.29E53   0.33E53
3485  113.2  17.7  19.6 10.61 5.02 16.98 4.05E53    3.12E53  29.76E53
3488  321.8  28.9  32.3  5.28 1.23  1.99 9.57E53    4.45E53  10.51E53
3489  327.7  10.0  10.4  6.81 0.69  0.83 1.54E54    0.34E54   0.47E54
3491  221.8  12.4  13.3  0.90 0.07  0.07 4.19E52    0.71E52   0.88E52
3503  106.1  22.6  19.3 10.57 6.03 18.64 3.54E53    3.04E53  30.18E53
3511   45.0  19.7  13.2  1.39 0.76  0.76 2.72E51    2.32E51   5.18E51
3512  223.2  12.4  13.6  2.36 0.24  0.30 1.32E53    0.31E53   0.44E53
3514  128.6  42.5  33.5  5.49 3.36  8.53 1.63E53    1.46E53  12.26E53
3516  261.3  37.0  40.7 10.12 4.42 12.66 1.98E54    1.45E54  10.12E54
3523  642.5   8.5   8.6  1.58 0.03  0.03 6.46E53    0.34E53   0.36E53
3527  215.1  50.9  54.4  9.69 5.73 31.81 1.24E54    1.08E54  29.53E54
3567  108.6   9.1  21.7  6.55 1.59  7.85 1.58E53    0.75E53   7.89E53
3569  216.1  36.6  47.8  3.11 0.98  2.13 1.85E53    1.11E53   4.52E53
3588   60.2  31.9  28.2  1.24 0.77  1.12 4.27E51    3.86E51  16.47E51
3598  235.5  16.2  17.5  6.77 1.41  2.13 7.85E53    3.29E53   6.86E53
3608   44.8  27.4  24.9  0.61 0.40  0.47 1.22E51    1.12E51   3.73E51
3618  252.9  12.3  12.9  7.18 1.14  1.52 1.00E54    0.33E54   0.55E54
3634  254.8  34.3  40.1  6.83 2.47  5.83 9.35E53    6.07E53  28.76E53
3637  164.9  10.1  11.2  7.49 1.49  2.29 4.60E53    1.85E53   3.86E53
3648  199.0   7.2   7.4  3.88 0.34  0.39 2.21E53    0.43E53   0.57E53
3649  239.7  20.1  21.0  6.28 1.50  2.28 7.14E53    3.36E53   7.42E53
3658  247.2   5.7   5.9  1.65 0.06  0.07 1.00E53    0.09E53   0.10E53
3662  224.0  13.6  15.6  1.91 0.20  0.25 9.96E52    2.31E52   3.47E52
3663  197.2  19.1  22.1  2.86 0.54  0.80 1.36E53    0.54E53   1.09E53
3664   79.4   4.4   6.2  2.37 0.24  0.39 1.67E52    0.39E52   0.75E52
3765  298.1   5.6   5.7  1.27 0.04  0.04 1.08E53    0.07E53   0.08E53
3776  180.0   6.9   7.6  2.50 0.18  0.22 9.31E52    1.58E52   2.14E52
3788  204.8   5.5   5.7  2.14 0.10  0.11 9.70E52    1.12E52   1.31E52
3811   55.6   2.1   1.8  1.22 0.07  0.06 3.58E51    0.46E51   0.44E51
3815   46.3  11.3  11.8  0.87 0.26  0.32 1.77E51    1.02E51   2.06E51
3843  193.6  29.4  10.1  7.56 3.10  1.69 6.45E53    4.56E53   3.79E53
3866  310.7  41.3  61.4 10.15 4.25 20.01 2.81E54    2.00E54  28.71E54
3869   77.7  47.3  41.5  1.63 1.16  2.22 9.76E51    9.29E51  68.37E51
3870  135.8  19.2  30.6  0.66 0.11  0.19 1.19E52    0.42E52   1.04E52
3875   77.3   4.8   4.6  1.48 0.14  0.15 8.60E51    1.88E51   2.24E51
3879   95.6  18.3  16.2  2.75 0.91  1.21 3.01E52    1.89E52   4.20E52
3886  160.4  33.7  44.7  5.81 2.72 11.06 2.80E53    2.17E53  28.73E53
3890  104.2  20.5  19.9 10.72 5.87 21.12 3.50E53    2.94E53  35.48E53
3891  216.2  10.5  11.4  1.25 0.09  0.10 5.57E52    0.91E52   1.16E52
3892   32.4  18.4  31.4  0.58 0.35  0.86 6.13E50    5.44E50  50.79E50
3893  168.7   3.7   3.8  4.53 0.27  0.29 2.05E53    0.28E53   0.33E53
3900   87.8 317.4 116.0  1.11 8.75  5.13 8.09E51 1450.37E51 503.70E51
3905  228.8  14.3  15.6  3.77 0.54  0.72 2.80E53    0.87E53   1.43E53
3906  120.3   9.2   9.9  3.73 0.64  0.87 7.59E52    2.76E52   4.90E52
3909   58.2  25.3  26.9  1.03 0.53  0.82 3.29E51    2.71E51  10.54E51
3912  198.0  16.2  17.6  4.39 0.87  1.25 2.67E53    1.09E53   2.14E53
3916  101.8  26.8  28.5  5.00 2.59  7.95 8.74E52    7.21E52  68.74E52
3918  273.7  17.5  19.2  7.99 1.70  2.65 1.42E54    0.60E54   1.31E54
3929  274.9  11.2  12.0  4.13 0.42  0.51 4.67E53    1.05E53   1.49E53
3930  512.1  11.9  12.3  5.61 0.39  0.44 2.69E54    0.42E54   0.52E54
3936  182.9   6.2   6.5  2.78 0.19  0.22 1.12E53    0.18E53   0.23E53
3954  304.9  13.4  13.9  2.40 0.20  0.23 2.51E53    0.48E53   0.62E53
4048  355.9  18.6  20.1  6.95 1.15  1.62 1.88E54    0.65E54   1.16E54
4157   85.3   5.0   6.4  2.37 0.26  0.38 1.94E52    0.48E52   0.83E52
4216   56.9  15.7  10.9  0.90 0.30  0.25 2.75E51    1.73E51   2.23E51
4312  109.6  10.1  10.4  0.98 0.12  0.13 1.11E52    0.30E52   0.40E52
4350   85.2  19.6  27.9  1.05 0.30  0.55 7.13E51    4.06E51  13.15E51
4556  264.1   6.1   6.6  1.55 0.06  0.06 1.07E53    0.09E53   0.11E53
4701  238.2   7.8   8.1  3.76 0.30  0.34 3.02E53    0.54E53   0.68E53
4710   99.0   5.3   5.0  1.02 0.07  0.07 9.33E51    1.59E51   1.72E51
4814  217.4  37.2  28.3  7.76 3.49  5.63 8.51E53    6.40E53  20.83E53
5080   43.2   2.3   2.7  0.89 0.06  0.08 1.57E51    0.25E51   0.35E51
5304  471.7  17.0  17.9  3.33 0.27  0.31 9.77E53    1.79E53   2.34E53
5389  182.7   8.0   8.5  3.95 0.42  0.51 1.92E53    0.45E53   0.64E53
5415  125.3  11.3  13.6  7.16 1.92  3.77 2.45E53    1.27E53   3.99E53
5416  117.2  16.4  17.7 10.91 4.86 13.97 4.57E53    3.38E53  24.02E53
5417  176.6   8.9   9.6  1.35 0.10  0.11 4.05E52    0.71E52   0.90E52
5419   97.2  30.3  52.8  1.56 0.65  2.09 1.45E52    1.07E52   9.93E52
5428   73.5  14.6   6.9  2.67 0.91  0.58 1.70E52    1.08E52   1.03E52
5429   78.1  29.7  21.6  1.12 0.52  0.51 6.45E51    5.04E51   9.68E51
5433  194.6  14.1  14.9  6.78 1.48  2.21 5.38E53    2.34E53   4.89E53
5434   97.9  29.0  28.3  8.66 5.60 33.64 2.10E53    1.92E53  68.06E53
5439  266.0  34.0  45.5  4.66 1.38  3.18 5.32E53    3.01E53  12.46E53
5447   37.9   2.6  18.6  0.51 0.04  0.32 7.70E50    1.36E50  17.50E50
5451  193.1   7.3   7.6  5.10 0.54  0.65 3.25E53    0.75E53   1.05E53
5463  103.0  25.5  10.1  8.68 5.10  4.71 2.33E53    2.04E53   3.89E53
5472  133.6  23.1  26.6  6.23 2.61  7.01 2.19E53    1.58E53  10.03E53
5474   37.4   2.9   2.7  1.21 0.13  0.13 1.60E51    0.39E51   0.47E51
5476  167.4  26.2  30.5  6.60 2.63  6.83 3.80E53    2.64E53  15.32E53
5477 1456.8  50.2  73.8  5.46 0.55  0.95 2.08E55    0.46E55   0.94E55
5478  178.2  10.3   9.9  5.81 0.97  1.17 3.45E53    1.20E53   1.83E53
5479  170.8  21.2  23.3  3.86 1.03  1.68 1.62E53    0.85E53   2.17E53
5486  262.4   8.0   8.4  2.20 0.12  0.14 1.66E53    0.22E53   0.26E53
5489  312.0   8.0   8.2  3.62 0.22  0.24 4.88E53    0.68E53   0.82E53
5493   91.6  45.7  40.2  5.53 4.22 30.71 8.40E52    8.13E52 556.70E52
5504   91.7  33.5  44.8  1.82 0.90  2.41 1.57E52    1.27E52  10.39E52
5508   76.2  11.4  11.9  3.96 1.24  2.10 3.35E52    1.99E52   5.72E52
5515   91.8  50.5  63.6  2.57 1.82 10.82 2.52E52    2.39E52 114.74E52
5517  138.7  24.8  31.5  3.31 1.12  2.47 8.37E52    5.27E52  22.87E52
5518  163.3  13.9  15.6  5.54 1.26  2.03 2.67E53    1.22E53   2.84E53
5523  135.2  20.2  21.5  2.26 0.57  0.81 4.57E52    2.32E52   4.99E52
5530   71.3   5.6   5.8  1.09 0.12  0.13 5.23E51    1.27E51   1.67E51
5531  131.9  16.2  16.9  5.99 1.91  3.41 1.99E53    1.18E53   3.63E53
5539  112.2  18.0  15.7  4.73 1.69  2.48 9.70E52    6.29E52  16.16E52
5541  145.7  28.3  31.2  9.15 4.74 18.60 5.12E53    4.18E53  55.54E53
5542  219.5   7.5   7.9  5.63 0.57  0.69 4.97E53    1.10E53   1.54E53
5548  165.2  18.1  20.8  1.84 0.32  0.44 5.15E52    1.94E52   3.59E52
5551   68.1  11.6  24.4  2.04 0.56  1.91 1.01E52    0.54E52   3.91E52
5563  184.1   9.9  10.5  1.16 0.09  0.10 3.72E52    0.65E52   0.82E52
5567  359.8   8.3   8.5  1.86 0.07  0.08 2.48E53    0.23E53   0.26E53
5568  509.3  18.5  19.6  2.71 0.20  0.23 8.38E53    1.42E53   1.81E53
5571  147.0  49.2  62.6  3.02 1.59  5.60 8.19E52    6.87E52  87.14E52
5572  189.6  20.4  18.3  2.95 0.62  0.71 1.31E53    0.57E53   0.88E53
5575  215.6  16.0  16.9  2.94 0.44  0.56 1.69E53    0.55E53   0.87E53
5585  153.2  38.1  29.1  7.00 3.88  8.27 3.52E53    2.99E53  17.13E53
5593  228.3   8.1   8.6  7.28 0.88  1.10 8.37E53    2.15E53   3.20E53
5601  279.8  46.6  57.1  5.00 1.87  4.69 6.61E53    4.44E53  23.81E53
5603  160.5  25.7  28.1 11.64 5.78 21.30 9.65E53    7.65E53  86.42E53
5604  273.6  19.8  22.7  6.07 1.26  2.01 8.79E53    3.68E53   8.22E53
5606  165.4  36.2  22.9  6.40 3.18  4.28 3.51E53    2.82E53   7.84E53
5608  202.9  33.4  20.7  8.10 3.61  4.36 8.00E53    5.97E53  13.26E53
5621  259.1   8.1   8.6  1.07 0.05  0.05 6.74E52    0.71E52   0.80E52
5624  226.4  44.2  49.5  8.18 4.10 14.98 1.01E54    0.81E54   9.41E54
5628  237.4  12.0  12.6  2.71 0.27  0.32 1.82E53    0.41E53   0.57E53
5637  154.4  47.9  82.1  4.53 2.54 29.95 1.71E53    1.47E53 163.40E53
5640   69.7  10.0  11.0  3.82 1.14  1.96 2.65E52    1.52E52   4.38E52
5644  301.9  14.9  16.2  3.32 0.36  0.45 3.98E53    0.96E53   1.41E53
5645  101.3  50.6  36.2  3.38 2.36  5.20 4.62E52    4.37E52  36.04E52
5654  255.1   4.6   4.7  3.98 0.18  0.20 3.79E53    0.40E53   0.46E53
5655   74.3  32.8  41.8  2.87 1.81  8.85 1.94E52    1.77E52  49.25E52
5667  136.4  29.3  45.5  4.02 1.68  6.74 1.10E53    0.80E53   9.63E53
5697   50.4   6.6   6.8  0.34 0.05  0.05 1.07E51    0.32E51   0.42E51
5704  175.5   7.7   8.2  1.01 0.06  0.07 2.91E52    0.41E52   0.48E52
5706  155.6  74.3  51.6  5.32 3.94 12.92 2.27E53    2.18E53  35.00E53
5711  487.4  17.6  18.4  1.95 0.12  0.14 4.85E53    0.71E53   0.87E53
5713   41.0  13.8  20.1  1.24 0.53  1.19 1.98E51    1.48E51   8.35E51
5719  186.5  38.3  45.8  7.80 3.97 17.10 6.32E53    5.11E53  78.61E53
5726  113.7   8.1   8.5  1.51 0.16  0.19 1.90E52    0.47E52   0.64E52
5729   86.0   8.3  14.5  1.55 0.23  0.47 1.13E52    0.36E52   1.03E52
5731  175.8  20.7  36.9  6.33 2.00  7.92 3.90E53    2.29E53  20.79E53
5773  182.9   1.7   1.7  1.05 0.01  0.01 3.30E52    0.10E52   0.11E52
5867  207.1  29.4  31.0  8.83 3.67  9.00 9.74E53    6.92E53  37.47E53
5989   40.3  10.9  11.5  0.15 0.04  0.05 5.07E50    2.58E50   3.96E50
5995  706.5   8.3   8.5  4.62 0.15  0.16 3.70E54    0.28E54   0.31E54
6004   48.1  32.0  33.3  1.00 0.73  1.33 2.17E51    2.07E51  15.05E51
6082   63.2   9.4   3.1  1.79 0.41  0.16 7.28E51    3.44E51   1.64E51
6083  100.6   3.8   7.0  3.42 0.30  0.63 4.64E52    0.90E52   2.29E52
6090  165.7  20.4  23.8  3.82 1.01  1.76 1.50E53    0.78E53   2.16E53
6098  113.7  16.4  19.0  5.91 2.13  4.81 1.45E53    0.94E53   4.23E53
6100  562.1  10.7  10.9  3.21 0.14  0.15 1.32E54    0.13E54   0.15E54
6113  155.5  18.8  21.2  2.12 0.43  0.61 5.53E52    2.36E52   4.69E52
6124  405.4   7.3   7.4  1.58 0.05  0.05 2.58E53    0.18E53   0.19E53
6128   38.4   5.7   4.4  0.91 0.17  0.14 1.26E51    0.51E51   0.55E51
6141   89.8  38.9  62.5  2.14 1.24  6.58 1.86E52    1.64E52  49.49E52
6147   85.8   6.3   3.3  3.59 0.59  0.35 3.64E52    1.26E52   0.91E52
6152  130.0  84.6  62.3  4.74 3.99 24.61 1.31E53    1.29E53  78.65E53
6159   76.3  13.1   3.0  1.74 0.45  0.12 1.02E52    0.53E52   0.18E52
6167   59.6   6.5  11.7  2.29 0.44  1.07 9.02E51    3.63E51  13.66E51
6186   45.0  25.0  52.8  0.90 0.56  2.48 1.72E51    1.55E51  41.40E51
6190   88.9  27.5  48.6  2.48 1.17  5.70 2.24E52    1.77E52  35.08E52
6194  136.2  18.4  19.5  4.39 1.33  2.24 1.26E53    0.73E53   2.05E53
6198  361.4   9.8  11.5  0.91 0.03  0.04 1.12E53    0.10E53   0.12E53
6206   46.6   3.9   3.6  0.90 0.10  0.10 1.84E51    0.45E51   0.51E51
6216  108.4   7.4  15.9  3.30 0.49  1.39 5.09E52    1.62E52   6.62E52
6222   51.9  28.5  25.1  1.62 1.07  1.90 4.34E51    4.03E51  24.12E51
6226  206.1  38.6  24.0  6.74 3.08  3.73 5.98E53    4.54E53  10.39E53
6235  388.5  11.2  11.7  3.77 0.26  0.30 8.04E53    1.27E53   1.60E53
6241   98.9  34.1  20.3  1.88 0.89  0.80 1.90E52    1.51E52   2.62E52
6266  208.1  70.6  66.1  3.14 1.69  3.68 1.74E53    1.47E53   9.03E53
6272   61.9   1.4   1.2  1.22 0.04  0.04 4.41E51    0.35E51   0.33E51
6273  113.5  31.6  31.6  5.96 3.37 11.70 1.47E53    1.26E53  15.74E53
6274  184.0   8.9   9.6  1.11 0.07  0.08 3.52E52    0.55E52   0.69E52
6280  121.3  18.3  24.7  4.00 1.27  3.03 8.63E52    5.17E52  23.66E52
6285   41.4  27.4  13.6  1.12 0.82  0.62 1.81E51    1.73E51   3.50E51
6288   32.1   3.4  28.4  0.54 0.07  0.69 5.72E50    1.53E50  36.85E50
6295   84.5   5.9   7.1  1.60 0.17  0.23 1.13E52    0.28E52   0.45E52
6303  194.1  11.3  12.2  4.06 0.57  0.74 2.26E53    0.68E53   1.09E53
6304  128.8  48.4  33.3  7.01 4.87 14.70 2.49E53    2.35E53  29.27E53
6309   33.1  21.9  43.6  0.95 0.68  3.40 9.75E50    9.29E50 384.32E50
6315   99.0   9.5  10.4  2.67 0.48  0.66 3.10E52    1.19E52   2.17E52
6317   88.8  39.6  30.1  5.85 4.26 17.28 8.68E52    8.30E52 184.54E52
6319  113.4  42.4  36.0  7.39 5.19 27.70 2.13E53    2.01E53  66.09E53
6320   72.7  23.6  13.8  1.23 0.50  0.38 6.17E51    4.48E51   5.79E51
6321  154.0  12.3  13.3  3.02 0.49  0.65 8.98E52    3.12E52   5.31E52
6322   83.8  19.6  21.6  1.47 0.47  0.71 1.01E52    0.62E52   1.64E52
6323   95.3  13.6  11.1  5.61 1.96  2.68 9.33E52    5.93E52  13.67E52
6329  229.8   5.5   5.7  3.16 0.17  0.18 2.14E53    0.26E53   0.31E53
6335  147.9  11.7  13.1  2.25 0.32  0.41 5.41E52    1.67E52   2.74E52
6344   59.1  33.0  47.0  1.13 0.72  2.02 3.70E51    3.39E51  41.73E51
6349  111.9  54.9  79.4  2.16 1.38  7.11 2.94E52    2.70E52  87.81E52
6351   45.8   6.5   5.4  0.95 0.17  0.16 1.87E51    0.73E51   0.85E51
6353  281.4  47.3  43.0 10.20 5.00 12.43 2.33E54    1.83E54  11.45E54
6369   56.5  29.3  35.2  1.80 1.15  3.52 5.85E51    5.39E51  72.83E51
6397  198.7   5.3   5.5  2.39 0.12  0.13 1.07E53    0.13E53   0.15E53
6399   36.5  21.3  43.4  0.81 0.52  2.04 1.03E51    0.93E51  21.15E51
6404  175.5   5.1   5.2  0.96 0.04  0.04 2.77E52    0.26E52   0.28E52
6405   85.7  18.1  28.0  4.31 1.83  7.57 4.86E52    3.56E52  45.41E52
6413   61.0  10.0   9.6  0.93 0.19  0.21 3.25E51    1.41E51   2.09E51
6422   68.4   1.4   1.5  0.70 0.02  0.02 3.17E51    0.19E51   0.22E51
6436  156.5  43.4  47.3  2.05 0.84  1.52 5.35E52    3.88E52  15.03E52
6440   47.7  10.4  12.5  0.72 0.18  0.25 1.57E51    0.80E51   1.72E51
6453  118.1   6.4   6.8  1.61 0.14  0.16 2.22E52    0.44E52   0.58E52
6472  470.2  42.2  46.2  3.18 0.59  0.82 9.06E53    3.51E53   6.57E53
6489  123.9   1.4   1.4  3.95 0.12  0.12 8.81E52    0.60E52   0.65E52
6504  154.8   4.0   4.0  1.67 0.07  0.07 4.00E52    0.41E52   0.44E52
6521  133.4  25.7  24.3  7.15 3.39  8.07 2.78E53    2.16E53  12.59E53
6522   98.1  83.0  21.4  1.47 1.31  0.59 1.38E52    1.37E52   1.76E52
6523   92.4  27.5  58.6  1.48 0.59  2.40 1.23E52    0.88E52  11.51E52
6525  349.9  36.6  25.2 10.19 3.60  4.18 3.60E54    2.27E54   4.21E54
6528  222.4  15.3  16.1  7.83 1.76  2.66 9.04E53    4.01E53   8.56E53
6531   66.2   5.0   4.7  3.13 0.49  0.55 1.76E52    0.59E52   0.83E52
6538   48.6  10.1   6.9  0.83 0.21  0.16 1.86E51    0.94E51   1.01E51
6539  310.4  76.9  64.2  4.10 1.92  3.26 5.89E53    4.59E53  17.14E53
6546   73.6   3.6   3.6  1.55 0.12  0.13 8.30E51    1.48E51   1.75E51
6552   36.7  22.8  15.0  1.05 0.72  0.73 1.32E51    1.25E51   3.50E51
6554   69.3   9.8  10.8  1.71 0.37  0.50 8.26E51    3.72E51   7.24E51
6560  177.9   3.9   4.0  2.46 0.11  0.11 8.89E52    0.90E52   1.02E52
6564  117.0  17.5  21.3  5.79 2.12  5.26 1.48E53    0.98E53   5.04E53
6578  107.2  60.7  54.3  3.77 2.88 14.34 6.12E52    5.94E52 217.26E52
6582   69.6  47.9  53.9  1.72 1.35  4.83 8.42E51    8.21E51 195.73E51
6583   90.4   4.2   4.9  6.67 0.98  1.45 1.13E53    0.35E53   0.64E53
6585   48.2  28.4  41.4  0.81 0.52  1.25 1.78E51    1.63E51  15.83E51
6587  326.5   4.6   4.4  1.07 0.02  0.02 1.07E53    0.05E53   0.05E53
6593  261.4   5.6   5.7  2.40 0.10  0.11 1.86E53    0.18E53   0.20E53
6598   73.2   8.6  24.2  1.90 0.36  1.50 1.06E52    0.42E52   3.25E52
6601   39.3  22.5  49.2  0.82 0.52  2.28 1.20E51    1.09E51  29.77E51
6605  117.9   8.6   8.9  2.86 0.42  0.51 4.86E52    1.54E52   2.35E52
6610   72.4   4.4   5.5  1.95 0.20  0.28 1.07E52    0.25E52   0.42E52
6611  112.3  25.8  43.5  3.50 1.47  6.53 5.98E52    4.37E52  63.28E52
6621  115.4  10.9  13.2  0.97 0.12  0.16 1.22E52    0.34E52   0.55E52
6625   81.7   7.4   7.9  2.18 0.34  0.43 1.58E52    0.54E52   0.88E52
6629  419.2  77.4  95.7  8.69 4.29 18.91 3.87E54    3.07E54  47.02E54
6630  288.4   5.2   5.3  1.90 0.06  0.06 1.65E53    0.12E53   0.14E53
6631   92.7  33.5  35.2  2.74 1.49  3.71 2.83E52    2.41E52  18.48E52
6641   42.5  21.3  42.0  0.91 0.52  1.89 1.55E51    1.34E51  22.67E51
6649   87.1  33.8  21.9  6.65 4.64 12.29 1.04E53    0.98E53  10.03E53
6657   93.8  41.7  34.2  3.03 1.93  4.28 3.36E52    3.07E52  23.20E52
6666   88.5  49.0  42.0  4.82 3.78 25.14 6.23E52    6.08E52 377.00E52
6672  116.2  15.4  15.9  1.35 0.26  0.31 1.75E52    0.71E52   1.14E52
6683  188.3  14.9  15.7  5.40 1.14  1.65 3.41E53    1.46E53   2.92E53
6762  129.6  39.0  36.7  6.31 3.80 13.92 2.11E53    1.87E53  27.16E53
6763  155.0  21.2  32.4  3.54 0.99  2.50 1.16E53    0.63E53   2.92E53
6767   88.9  46.3  32.7  3.86 2.83  7.40 4.38E52    4.21E52  47.81E52
6802  123.1  40.8  36.1  3.60 1.97  4.26 7.51E52    6.42E52  39.12E52
6814  197.6  23.8  28.0  4.19 1.13  2.03 2.47E53    1.30E53   3.76E53
6816   85.3   6.9   3.5  0.87 0.09  0.05 5.97E51    1.39E51   0.84E51
6830   93.6  18.1  28.0  7.36 3.53 23.36 1.43E53    1.12E53  33.44E53
6877  143.8  12.6  11.2  7.44 1.99  2.66 3.46E53    1.78E53   3.48E53
